order_id,item_id,date_id,customer_id,product_id,store_id,staff_id,quantity,list_price_usd,discount,final_price_usd,final_price_EGP
294,1,20160701.0,732.0,18,2.0,7.0,1,449.0,0.2,359.2,19513.04
294,2,20160701.0,732.0,14,2.0,7.0,1,269.99,0.2,215.99,11733.46
294,3,20160701.0,732.0,7,2.0,7.0,2,3999.99,0.05,7599.98,412858.33
294,4,20160701.0,732.0,25,2.0,7.0,2,499.99,0.2,799.98,43458.01
295,1,20160701.0,1130.0,22,2.0,7.0,2,269.99,0.07,502.18,27280.3
296,1,20160704.0,1245.0,25,2.0,6.0,2,499.99,0.07,929.98,50519.94
296,2,20160704.0,1245.0,12,2.0,6.0,2,549.99,0.1,989.98,53779.39
296,3,20160704.0,1245.0,11,2.0,6.0,2,1680.99,0.1,3025.78,164371.37
296,4,20160704.0,1245.0,9,2.0,6.0,1,2999.99,0.2,2399.99,130376.21
297,1,20160704.0,1425.0,4,2.0,7.0,2,2899.99,0.2,4639.98,252060.63
298,1,20160704.0,885.0,23,3.0,9.0,1,299.99,0.2,239.99,13037.23
298,2,20160704.0,885.0,6,3.0,9.0,2,469.99,0.05,892.98,48509.94
298,3,20160704.0,885.0,22,3.0,9.0,1,269.99,0.2,215.99,11733.46
298,4,20160704.0,885.0,9,3.0,9.0,1,2999.99,0.07,2789.99,151562.34
298,5,20160704.0,885.0,14,3.0,9.0,2,269.99,0.1,485.98,26400.29
299,1,20160705.0,281.0,11,2.0,6.0,2,1680.99,0.05,3193.88,173503.11
299,2,20160705.0,281.0,10,2.0,6.0,2,1549.0,0.2,2478.4,134635.61
300,1,20160705.0,1205.0,16,2.0,6.0,2,599.99,0.1,1079.98,58668.51
300,2,20160705.0,1205.0,9,2.0,6.0,2,2999.99,0.1,5399.98,293346.46
300,3,20160705.0,1205.0,10,2.0,6.0,1,1549.0,0.1,1394.1,75732.53
300,4,20160705.0,1205.0,11,2.0,6.0,2,1680.99,0.2,2689.58,146107.89
301,1,20160706.0,17.0,6,2.0,6.0,1,469.99,0.05,446.49,24254.97
301,2,20160706.0,17.0,22,2.0,6.0,1,269.99,0.1,242.99,13200.15
302,1,20160706.0,1375.0,24,2.0,6.0,2,549.99,0.2,879.98,47803.9
302,2,20160706.0,1375.0,18,2.0,6.0,2,449.0,0.07,835.14,45367.81
302,3,20160706.0,1375.0,2,2.0,6.0,2,749.99,0.2,1199.98,65187.45
303,1,20160707.0,36.0,8,2.0,7.0,2,1799.99,0.05,3419.98,185785.68
303,2,20160707.0,36.0,24,2.0,7.0,2,549.99,0.05,1044.98,56767.13
304,1,20160707.0,230.0,10,2.0,6.0,1,1549.0,0.05,1471.55,79939.89
304,2,20160707.0,230.0,7,2.0,6.0,2,3999.99,0.1,7199.98,391128.94
304,3,20160707.0,230.0,20,2.0,6.0,1,599.99,0.1,539.99,29334.26
305,1,20160707.0,705.0,10,2.0,7.0,1,1549.0,0.07,1440.57,78256.95
305,2,20160707.0,705.0,6,2.0,7.0,1,469.99,0.1,422.99,22978.39
305,3,20160707.0,705.0,3,2.0,7.0,2,999.99,0.2,1599.98,86916.89
306,1,20160709.0,424.0,10,2.0,7.0,1,1549.0,0.2,1239.2,67317.81
306,2,20160709.0,424.0,22,2.0,7.0,1,269.99,0.07,251.09,13640.15
307,1,20160709.0,695.0,15,2.0,6.0,2,529.99,0.05,1006.98,54702.83
308,1,20160711.0,156.0,7,2.0,6.0,1,3999.99,0.1,3599.99,195564.47
308,2,20160711.0,156.0,18,2.0,6.0,2,449.0,0.2,718.4,39026.07
308,3,20160711.0,156.0,14,2.0,6.0,1,269.99,0.2,215.99,11733.46
309,1,20160711.0,211.0,3,2.0,6.0,1,999.99,0.05,949.99,51606.9
309,2,20160711.0,211.0,12,2.0,6.0,1,549.99,0.05,522.49,28383.56
310,1,20160712.0,627.0,7,1.0,2.0,2,3999.99,0.07,7439.98,404166.57
310,2,20160712.0,627.0,14,1.0,2.0,2,269.99,0.1,485.98,26400.29
310,3,20160712.0,627.0,5,1.0,2.0,2,1320.99,0.2,2113.58,114817.49
310,4,20160712.0,627.0,8,1.0,2.0,1,1799.99,0.2,1439.99,78225.55
311,1,20160712.0,1400.0,17,2.0,6.0,2,429.0,0.05,815.1,44279.17
311,2,20160712.0,1400.0,5,2.0,6.0,2,1320.99,0.2,2113.58,114817.49
312,1,20160713.0,299.0,24,2.0,6.0,2,549.99,0.05,1044.98,56767.13
312,2,20160713.0,299.0,14,2.0,6.0,2,269.99,0.07,502.18,27280.3
312,3,20160713.0,299.0,16,2.0,6.0,2,599.99,0.05,1139.98,61927.87
313,1,20160714.0,565.0,4,3.0,9.0,1,2899.99,0.07,2696.99,146510.24
313,2,20160714.0,565.0,10,3.0,9.0,2,1549.0,0.07,2881.14,156513.9
314,1,20160715.0,1019.0,5,2.0,7.0,1,1320.99,0.07,1228.52,66737.67
314,2,20160715.0,1019.0,9,2.0,7.0,1,2999.99,0.05,2849.99,154821.74
314,3,20160715.0,1019.0,22,2.0,7.0,2,269.99,0.2,431.98,23466.93
314,4,20160715.0,1019.0,7,2.0,7.0,2,3999.99,0.07,7439.98,404166.57
315,1,20160716.0,1263.0,11,2.0,6.0,1,1680.99,0.2,1344.79,73053.94
315,2,20160716.0,1263.0,9,2.0,6.0,1,2999.99,0.1,2699.99,146673.23
316,1,20160717.0,670.0,2,2.0,7.0,2,749.99,0.2,1199.98,65187.45
316,2,20160717.0,670.0,16,2.0,7.0,2,599.99,0.1,1079.98,58668.51
316,3,20160717.0,670.0,20,2.0,7.0,1,599.99,0.1,539.99,29334.26
316,4,20160717.0,670.0,19,2.0,7.0,1,449.0,0.2,359.2,19513.04
316,5,20160717.0,670.0,17,2.0,7.0,1,429.0,0.05,407.55,22139.58
317,1,20160717.0,795.0,10,2.0,7.0,1,1549.0,0.2,1239.2,67317.81
317,2,20160717.0,795.0,22,2.0,7.0,1,269.99,0.05,256.49,13933.49
317,3,20160717.0,795.0,15,2.0,7.0,1,529.99,0.05,503.49,27351.42
317,4,20160717.0,795.0,13,2.0,7.0,2,269.99,0.2,431.98,23466.93
318,1,20160717.0,1141.0,13,2.0,7.0,2,269.99,0.1,485.98,26400.29
318,2,20160717.0,1141.0,25,2.0,7.0,2,499.99,0.2,799.98,43458.01
318,3,20160717.0,1141.0,9,2.0,7.0,1,2999.99,0.05,2849.99,154821.74
319,1,20160718.0,941.0,11,2.0,6.0,1,1680.99,0.07,1563.32,84925.21
319,2,20160718.0,941.0,21,2.0,6.0,1,269.99,0.2,215.99,11733.46
319,3,20160718.0,941.0,15,2.0,6.0,2,529.99,0.1,953.98,51823.74
319,4,20160718.0,941.0,23,2.0,6.0,1,299.99,0.05,284.99,15481.71
320,1,20160719.0,1428.0,2,1.0,2.0,1,749.99,0.1,674.99,36667.94
321,1,20160719.0,568.0,4,2.0,6.0,2,2899.99,0.2,4639.98,252060.63
321,2,20160719.0,568.0,12,2.0,6.0,2,549.99,0.2,879.98,47803.9
321,3,20160719.0,568.0,26,2.0,6.0,1,599.99,0.2,479.99,26074.89
321,4,20160719.0,568.0,23,2.0,6.0,2,299.99,0.2,479.98,26074.46
322,1,20160719.0,924.0,13,2.0,6.0,2,269.99,0.2,431.98,23466.93
322,2,20160719.0,924.0,21,2.0,6.0,1,269.99,0.07,251.09,13640.15
323,1,20160719.0,1243.0,13,2.0,6.0,2,269.99,0.07,502.18,27280.3
323,2,20160719.0,1243.0,26,2.0,6.0,2,599.99,0.1,1079.98,58668.51
324,1,20160720.0,480.0,2,2.0,6.0,2,749.99,0.1,1349.98,73335.88
324,2,20160720.0,480.0,17,2.0,6.0,1,429.0,0.2,343.2,18643.86
324,3,20160720.0,480.0,22,2.0,6.0,2,269.99,0.2,431.98,23466.93
324,4,20160720.0,480.0,19,2.0,6.0,1,449.0,0.05,426.55,23171.73
324,5,20160720.0,480.0,12,2.0,6.0,1,549.99,0.05,522.49,28383.56
325,1,20160720.0,848.0,7,2.0,6.0,1,3999.99,0.05,3799.99,206429.16
325,2,20160720.0,848.0,12,2.0,6.0,1,549.99,0.2,439.99,23901.95
325,3,20160720.0,848.0,6,2.0,6.0,2,469.99,0.2,751.98,40850.48
326,1,20160720.0,1337.0,12,3.0,9.0,1,549.99,0.1,494.99,26889.69
326,2,20160720.0,1337.0,23,3.0,9.0,1,299.99,0.07,278.99,15155.78
327,1,20160721.0,83.0,12,2.0,6.0,2,549.99,0.07,1022.98,55572.03
327,2,20160721.0,83.0,13,2.0,6.0,1,269.99,0.07,251.09,13640.15
327,3,20160721.0,83.0,4,2.0,6.0,1,2899.99,0.05,2754.99,149661.0
328,1,20160723.0,528.0,6,2.0,6.0,2,469.99,0.1,845.98,45956.79
329,1,20160724.0,274.0,14,2.0,6.0,2,269.99,0.07,502.18,27280.3
329,2,20160724.0,274.0,8,2.0,6.0,2,1799.99,0.05,3419.98,185785.68
329,3,20160724.0,274.0,23,2.0,6.0,1,299.99,0.2,239.99,13037.23
329,4,20160724.0,274.0,17,2.0,6.0,1,429.0,0.07,398.97,21673.49
329,5,20160724.0,274.0,26,2.0,6.0,2,599.99,0.05,1139.98,61927.87
330,1,20160724.0,622.0,21,2.0,6.0,2,269.99,0.05,512.98,27866.97
331,1,20160724.0,642.0,17,2.0,6.0,2,429.0,0.1,772.2,41948.68
332,1,20160724.0,659.0,18,2.0,7.0,2,449.0,0.05,853.1,46343.46
333,1,20160725.0,779.0,18,2.0,6.0,2,449.0,0.07,835.14,45367.81
333,2,20160725.0,779.0,8,2.0,6.0,2,1799.99,0.05,3419.98,185785.68
333,3,20160725.0,779.0,3,2.0,6.0,1,999.99,0.2,799.99,43458.45
334,1,20160725.0,1112.0,16,2.0,7.0,2,599.99,0.2,959.98,52149.79
334,2,20160725.0,1112.0,9,2.0,7.0,1,2999.99,0.05,2849.99,154821.74
334,3,20160725.0,1112.0,3,2.0,7.0,2,999.99,0.05,1899.98,103213.81
335,1,20160725.0,1193.0,6,2.0,6.0,1,469.99,0.1,422.99,22978.39
335,2,20160725.0,1193.0,2,2.0,6.0,2,749.99,0.1,1349.98,73335.88
335,3,20160725.0,1193.0,21,2.0,6.0,1,269.99,0.07,251.09,13640.15
336,1,20160726.0,1030.0,4,2.0,7.0,1,2899.99,0.1,2609.99,141784.11
336,2,20160726.0,1030.0,12,2.0,7.0,1,549.99,0.2,439.99,23901.95
337,1,20160726.0,1252.0,18,2.0,7.0,1,449.0,0.05,426.55,23171.73
337,2,20160726.0,1252.0,4,2.0,7.0,1,2899.99,0.05,2754.99,149661.0
338,1,20160728.0,1333.0,6,1.0,3.0,2,469.99,0.07,874.18,47488.68
338,2,20160728.0,1333.0,10,1.0,3.0,1,1549.0,0.07,1440.57,78256.95
338,3,20160728.0,1333.0,22,1.0,3.0,1,269.99,0.1,242.99,13200.15
338,4,20160728.0,1333.0,11,1.0,3.0,2,1680.99,0.07,3126.64,169850.42
338,5,20160728.0,1333.0,9,1.0,3.0,1,2999.99,0.05,2849.99,154821.74
339,1,20160728.0,1110.0,13,2.0,7.0,1,269.99,0.1,242.99,13200.15
339,2,20160728.0,1110.0,15,2.0,7.0,2,529.99,0.05,1006.98,54702.83
340,1,20160729.0,963.0,11,2.0,7.0,1,1680.99,0.05,1596.94,86751.56
340,2,20160729.0,963.0,24,2.0,7.0,1,549.99,0.05,522.49,28383.56
340,3,20160729.0,963.0,13,2.0,7.0,2,269.99,0.1,485.98,26400.29
340,4,20160729.0,963.0,12,2.0,7.0,2,549.99,0.07,1022.98,55572.03
340,5,20160729.0,963.0,10,2.0,7.0,2,1549.0,0.1,2788.2,151465.06
341,1,20160731.0,1357.0,23,1.0,3.0,2,299.99,0.05,569.98,30963.42
342,1,20160731.0,806.0,26,2.0,7.0,1,599.99,0.07,557.99,30312.06
342,2,20160731.0,806.0,9,2.0,7.0,1,2999.99,0.2,2399.99,130376.21
342,3,20160731.0,806.0,16,2.0,7.0,2,599.99,0.1,1079.98,58668.51
343,1,20160731.0,961.0,20,2.0,7.0,2,599.99,0.2,959.98,52149.79
343,2,20160731.0,961.0,25,2.0,7.0,1,499.99,0.05,474.99,25803.19
343,3,20160731.0,961.0,5,2.0,7.0,2,1320.99,0.05,2509.88,136345.77
343,4,20160731.0,961.0,10,2.0,7.0,1,1549.0,0.1,1394.1,75732.53
344,1,20160801.0,750.0,22,2.0,6.0,1,269.99,0.05,256.49,13933.49
344,2,20160801.0,750.0,18,2.0,6.0,2,449.0,0.07,835.14,45367.81
344,3,20160801.0,750.0,14,2.0,6.0,1,269.99,0.2,215.99,11733.46
345,1,20160801.0,1299.0,18,2.0,6.0,2,449.0,0.1,808.2,43904.33
345,2,20160801.0,1299.0,24,2.0,6.0,2,549.99,0.07,1022.98,55572.03
346,1,20160801.0,584.0,13,3.0,9.0,1,269.99,0.07,251.09,13640.15
346,2,20160801.0,584.0,23,3.0,9.0,1,299.99,0.2,239.99,13037.23
346,3,20160801.0,584.0,21,3.0,9.0,1,269.99,0.1,242.99,13200.15
346,4,20160801.0,584.0,15,3.0,9.0,1,529.99,0.05,503.49,27351.42
346,5,20160801.0,584.0,18,3.0,9.0,2,449.0,0.05,853.1,46343.46
347,1,20160802.0,1004.0,23,2.0,6.0,1,299.99,0.07,278.99,15155.78
348,1,20160802.0,907.0,5,3.0,9.0,2,1320.99,0.05,2509.88,136345.77
348,2,20160802.0,907.0,15,3.0,9.0,2,529.99,0.07,985.78,53551.19
349,1,,,20,,,2,599.99,0.2,959.98,52149.79
350,1,,,6,,,2,469.99,0.05,892.98,48509.94
350,2,,,20,,,1,599.99,0.07,557.99,30312.06
350,3,,,3,,,1,999.99,0.07,929.99,50520.44
351,1,20160803.0,1307.0,4,1.0,2.0,2,2899.99,0.05,5509.98,299322.0
351,2,20160803.0,1307.0,24,1.0,2.0,2,549.99,0.1,989.98,53779.39
351,3,20160803.0,1307.0,20,1.0,2.0,1,599.99,0.2,479.99,26074.89
351,4,20160803.0,1307.0,22,1.0,2.0,2,269.99,0.07,502.18,27280.3
352,1,20160803.0,16.0,11,2.0,7.0,1,1680.99,0.2,1344.79,73053.94
352,2,20160803.0,16.0,14,2.0,7.0,1,269.99,0.2,215.99,11733.46
353,1,20160803.0,1387.0,2,2.0,7.0,2,749.99,0.2,1199.98,65187.45
354,1,20160803.0,551.0,21,3.0,8.0,1,269.99,0.2,215.99,11733.46
354,2,20160803.0,551.0,19,3.0,8.0,1,449.0,0.05,426.55,23171.73
355,1,20160803.0,1011.0,16,3.0,8.0,1,599.99,0.1,539.99,29334.26
355,2,20160803.0,1011.0,14,3.0,8.0,2,269.99,0.07,502.18,27280.3
356,1,20160804.0,1189.0,23,2.0,6.0,2,299.99,0.05,569.98,30963.42
356,2,20160804.0,1189.0,4,2.0,6.0,1,2899.99,0.05,2754.99,149661.0
356,3,20160804.0,1189.0,13,2.0,6.0,1,269.99,0.05,256.49,13933.49
357,1,,,17,,,2,429.0,0.05,815.1,44279.17
357,2,,,21,,,2,269.99,0.07,502.18,27280.3
357,3,,,24,,,1,549.99,0.07,511.49,27786.02
357,4,,,9,,,1,2999.99,0.05,2849.99,154821.74
358,1,20160805.0,1042.0,21,2.0,7.0,2,269.99,0.1,485.98,26400.29
358,2,20160805.0,1042.0,6,2.0,7.0,2,469.99,0.07,874.18,47488.68
358,3,20160805.0,1042.0,8,2.0,7.0,2,1799.99,0.05,3419.98,185785.68
358,4,20160805.0,1042.0,18,2.0,7.0,2,449.0,0.1,808.2,43904.33
359,1,20160807.0,441.0,15,2.0,7.0,2,529.99,0.07,985.78,53551.19
359,2,20160807.0,441.0,9,2.0,7.0,2,2999.99,0.07,5579.98,303124.68
359,3,20160807.0,441.0,7,2.0,7.0,2,3999.99,0.2,6399.98,347670.17
360,1,20160807.0,1300.0,26,2.0,6.0,1,599.99,0.05,569.99,30963.94
360,2,20160807.0,1300.0,7,2.0,6.0,2,3999.99,0.2,6399.98,347670.17
360,3,20160807.0,1300.0,13,2.0,6.0,2,269.99,0.05,512.98,27866.97
360,4,20160807.0,1300.0,25,2.0,6.0,1,499.99,0.1,449.99,24445.13
361,1,20160808.0,994.0,24,2.0,6.0,2,549.99,0.05,1044.98,56767.13
361,2,20160808.0,994.0,6,2.0,6.0,2,469.99,0.1,845.98,45956.79
361,3,20160808.0,994.0,11,2.0,6.0,1,1680.99,0.1,1512.89,82185.69
362,1,20160809.0,187.0,2,1.0,2.0,1,749.99,0.07,697.49,37890.21
363,1,20160811.0,834.0,21,3.0,8.0,2,269.99,0.1,485.98,26400.29
363,2,20160811.0,834.0,14,3.0,8.0,1,269.99,0.07,251.09,13640.15
363,3,20160811.0,834.0,15,3.0,8.0,1,529.99,0.1,476.99,25911.87
363,4,20160811.0,834.0,20,3.0,8.0,1,599.99,0.2,479.99,26074.89
364,1,20160812.0,373.0,25,2.0,6.0,2,499.99,0.05,949.98,51606.39
365,1,20160813.0,981.0,24,2.0,6.0,2,549.99,0.07,1022.98,55572.03
366,1,20160813.0,1054.0,21,3.0,9.0,1,269.99,0.1,242.99,13200.15
366,2,20160813.0,1054.0,4,3.0,9.0,1,2899.99,0.07,2696.99,146510.24
366,3,20160813.0,1054.0,16,3.0,9.0,2,599.99,0.2,959.98,52149.79
367,1,20160814.0,527.0,26,2.0,7.0,2,599.99,0.1,1079.98,58668.51
367,2,20160814.0,527.0,14,2.0,7.0,1,269.99,0.05,256.49,13933.49
367,3,20160814.0,527.0,10,2.0,7.0,2,1549.0,0.05,2943.1,159879.79
368,1,20160814.0,995.0,5,2.0,7.0,1,1320.99,0.2,1056.79,57408.75
368,2,20160814.0,995.0,10,2.0,7.0,2,1549.0,0.2,2478.4,134635.61
368,3,20160814.0,995.0,21,2.0,7.0,2,269.99,0.1,485.98,26400.29
368,4,20160814.0,995.0,19,2.0,7.0,1,449.0,0.05,426.55,23171.73
369,1,20160815.0,1285.0,10,1.0,3.0,2,1549.0,0.07,2881.14,156513.9
370,1,20160815.0,758.0,25,2.0,7.0,2,499.99,0.05,949.98,51606.39
370,2,20160815.0,758.0,4,2.0,7.0,2,2899.99,0.1,5219.98,283568.21
371,1,20160815.0,891.0,14,2.0,7.0,1,269.99,0.2,215.99,11733.46
371,2,20160815.0,891.0,12,2.0,7.0,1,549.99,0.2,439.99,23901.95
372,1,20160816.0,132.0,11,2.0,6.0,1,1680.99,0.05,1596.94,86751.56
372,2,20160816.0,132.0,14,2.0,6.0,2,269.99,0.1,485.98,26400.29
372,3,20160816.0,132.0,5,2.0,6.0,1,1320.99,0.1,1188.89,64584.84
373,1,20160816.0,337.0,8,2.0,7.0,2,1799.99,0.05,3419.98,185785.68
373,2,20160816.0,337.0,22,2.0,7.0,1,269.99,0.1,242.99,13200.15
373,3,20160816.0,337.0,19,2.0,7.0,2,449.0,0.2,718.4,39026.07
373,4,20160816.0,337.0,12,2.0,7.0,1,549.99,0.1,494.99,26889.69
373,5,20160816.0,337.0,13,2.0,7.0,1,269.99,0.1,242.99,13200.15
374,1,20160817.0,1313.0,10,1.0,2.0,1,1549.0,0.1,1394.1,75732.53
374,2,20160817.0,1313.0,7,1.0,2.0,1,3999.99,0.07,3719.99,202083.29
375,1,20160817.0,536.0,21,2.0,7.0,2,269.99,0.05,512.98,27866.97
375,2,20160817.0,536.0,2,2.0,7.0,2,749.99,0.05,1424.98,77410.1
375,3,20160817.0,536.0,4,2.0,7.0,2,2899.99,0.07,5393.98,293020.49
375,4,20160817.0,536.0,12,2.0,7.0,2,549.99,0.05,1044.98,56767.13
376,1,20160817.0,825.0,2,2.0,6.0,2,749.99,0.07,1394.98,75780.41
376,2,20160817.0,825.0,23,2.0,6.0,2,299.99,0.1,539.98,29333.77
377,1,20160817.0,1355.0,8,2.0,6.0,1,1799.99,0.05,1709.99,92892.84
377,2,20160817.0,1355.0,14,2.0,6.0,1,269.99,0.07,251.09,13640.15
378,1,20160817.0,475.0,26,3.0,9.0,2,599.99,0.05,1139.98,61927.87
379,1,20160818.0,954.0,9,2.0,7.0,1,2999.99,0.07,2789.99,151562.34
379,2,20160818.0,954.0,16,2.0,7.0,1,599.99,0.2,479.99,26074.89
380,1,20160819.0,1156.0,16,2.0,7.0,1,599.99,0.05,569.99,30963.94
380,2,20160819.0,1156.0,11,2.0,7.0,2,1680.99,0.05,3193.88,173503.11
381,1,20160819.0,1297.0,21,2.0,7.0,2,269.99,0.07,502.18,27280.3
382,1,20160820.0,199.0,8,2.0,6.0,1,1799.99,0.1,1619.99,88003.74
382,2,20160820.0,199.0,9,2.0,6.0,1,2999.99,0.1,2699.99,146673.23
382,3,20160820.0,199.0,13,2.0,6.0,1,269.99,0.07,251.09,13640.15
383,1,20160820.0,331.0,19,2.0,7.0,1,449.0,0.07,417.57,22683.91
383,2,20160820.0,331.0,22,2.0,7.0,2,269.99,0.05,512.98,27866.97
383,3,20160820.0,331.0,13,2.0,7.0,1,269.99,0.1,242.99,13200.15
383,4,20160820.0,331.0,21,2.0,7.0,2,269.99,0.05,512.98,27866.97
383,5,20160820.0,331.0,14,2.0,7.0,1,269.99,0.1,242.99,13200.15
384,1,20160820.0,410.0,20,2.0,7.0,1,599.99,0.1,539.99,29334.26
384,2,20160820.0,410.0,21,2.0,7.0,2,269.99,0.2,431.98,23466.93
384,3,20160820.0,410.0,8,2.0,7.0,1,1799.99,0.05,1709.99,92892.84
384,4,20160820.0,410.0,15,2.0,7.0,1,529.99,0.1,476.99,25911.87
384,5,20160820.0,410.0,4,2.0,7.0,1,2899.99,0.2,2319.99,126030.32
385,1,20160820.0,1274.0,21,2.0,7.0,1,269.99,0.07,251.09,13640.15
385,2,20160820.0,1274.0,7,2.0,7.0,2,3999.99,0.2,6399.98,347670.17
385,3,20160820.0,1274.0,26,2.0,7.0,2,599.99,0.05,1139.98,61927.87
386,1,20160820.0,1362.0,8,2.0,6.0,1,1799.99,0.2,1439.99,78225.55
386,2,20160820.0,1362.0,3,2.0,6.0,2,999.99,0.05,1899.98,103213.81
386,3,20160820.0,1362.0,16,2.0,6.0,2,599.99,0.2,959.98,52149.79
387,1,20160820.0,451.0,18,3.0,8.0,1,449.0,0.2,359.2,19513.04
388,1,20160821.0,1080.0,19,3.0,8.0,2,449.0,0.2,718.4,39026.07
388,2,20160821.0,1080.0,13,3.0,8.0,2,269.99,0.07,502.18,27280.3
388,3,20160821.0,1080.0,2,3.0,8.0,1,749.99,0.07,697.49,37890.21
388,4,20160821.0,1080.0,11,3.0,8.0,1,1680.99,0.1,1512.89,82185.69
389,1,20160822.0,53.0,2,1.0,3.0,1,749.99,0.07,697.49,37890.21
389,2,20160822.0,53.0,15,1.0,3.0,2,529.99,0.07,985.78,53551.19
389,3,20160822.0,53.0,10,1.0,3.0,2,1549.0,0.05,2943.1,159879.79
389,4,20160822.0,53.0,5,1.0,3.0,1,1320.99,0.05,1254.94,68172.89
389,5,20160822.0,53.0,9,1.0,3.0,1,2999.99,0.2,2399.99,130376.21
390,1,20160822.0,576.0,23,3.0,9.0,1,299.99,0.05,284.99,15481.71
390,2,20160822.0,576.0,7,3.0,9.0,2,3999.99,0.07,7439.98,404166.57
390,3,20160822.0,576.0,9,3.0,9.0,1,2999.99,0.05,2849.99,154821.74
391,1,,,8,,,1,1799.99,0.07,1673.99,90937.2
391,2,,,5,,,2,1320.99,0.2,2113.58,114817.49
391,3,,,24,,,2,549.99,0.07,1022.98,55572.03
392,1,20160823.0,176.0,14,1.0,3.0,2,269.99,0.1,485.98,26400.29
392,2,20160823.0,176.0,3,1.0,3.0,2,999.99,0.05,1899.98,103213.81
393,1,20160825.0,368.0,6,2.0,6.0,2,469.99,0.2,751.98,40850.48
394,1,20160826.0,522.0,23,1.0,3.0,1,299.99,0.05,284.99,15481.71
394,2,20160826.0,522.0,16,1.0,3.0,1,599.99,0.2,479.99,26074.89
394,3,20160826.0,522.0,14,1.0,3.0,2,269.99,0.2,431.98,23466.93
395,1,20160826.0,144.0,14,2.0,6.0,1,269.99,0.05,256.49,13933.49
396,1,20160827.0,542.0,12,2.0,6.0,1,549.99,0.1,494.99,26889.69
396,2,20160827.0,542.0,25,2.0,6.0,2,499.99,0.05,949.98,51606.39
396,3,20160827.0,542.0,5,2.0,6.0,1,1320.99,0.2,1056.79,57408.75
397,1,20160828.0,1437.0,7,2.0,7.0,1,3999.99,0.05,3799.99,206429.16
398,1,20160829.0,447.0,8,1.0,2.0,2,1799.99,0.05,3419.98,185785.68
398,2,20160829.0,447.0,18,1.0,2.0,2,449.0,0.05,853.1,46343.46
398,3,20160829.0,447.0,25,1.0,2.0,1,499.99,0.2,399.99,21729.01
398,4,20160829.0,447.0,17,1.0,2.0,1,429.0,0.05,407.55,22139.58
399,1,20160829.0,1001.0,25,2.0,7.0,1,499.99,0.05,474.99,25803.19
399,2,20160829.0,1001.0,11,2.0,7.0,2,1680.99,0.05,3193.88,173503.11
399,3,20160829.0,1001.0,14,2.0,7.0,1,269.99,0.1,242.99,13200.15
400,1,20160829.0,1295.0,24,2.0,6.0,2,549.99,0.07,1022.98,55572.03
400,2,20160829.0,1295.0,9,2.0,6.0,1,2999.99,0.2,2399.99,130376.21
400,3,20160829.0,1295.0,3,2.0,6.0,2,999.99,0.2,1599.98,86916.89
401,1,20160830.0,103.0,23,2.0,6.0,1,299.99,0.2,239.99,13037.23
401,2,20160830.0,103.0,10,2.0,6.0,2,1549.0,0.2,2478.4,134635.61
402,1,20160830.0,1335.0,6,2.0,6.0,2,469.99,0.07,874.18,47488.68
402,2,20160830.0,1335.0,5,2.0,6.0,1,1320.99,0.07,1228.52,66737.67
402,3,20160830.0,1335.0,26,2.0,6.0,1,599.99,0.05,569.99,30963.94
403,1,20160831.0,578.0,12,1.0,3.0,2,549.99,0.1,989.98,53779.39
403,2,20160831.0,578.0,7,1.0,3.0,2,3999.99,0.2,6399.98,347670.17
403,3,20160831.0,578.0,22,1.0,3.0,2,269.99,0.05,512.98,27866.97
403,4,20160831.0,578.0,24,1.0,3.0,1,549.99,0.2,439.99,23901.95
404,1,20160831.0,396.0,9,2.0,7.0,1,2999.99,0.07,2789.99,151562.34
404,2,20160831.0,396.0,25,2.0,7.0,2,499.99,0.05,949.98,51606.39
404,3,20160831.0,396.0,16,2.0,7.0,2,599.99,0.2,959.98,52149.79
405,1,20160831.0,603.0,3,2.0,6.0,2,999.99,0.2,1599.98,86916.89
405,2,20160831.0,603.0,10,2.0,6.0,2,1549.0,0.1,2788.2,151465.06
405,3,20160831.0,603.0,14,2.0,6.0,2,269.99,0.07,502.18,27280.3
406,1,20160831.0,1380.0,4,2.0,7.0,1,2899.99,0.2,2319.99,126030.32
407,1,,,20,,,1,599.99,0.2,479.99,26074.89
407,2,,,5,,,1,1320.99,0.05,1254.94,68172.89
408,1,20160901.0,1071.0,18,1.0,2.0,1,449.0,0.2,359.2,19513.04
408,2,20160901.0,1071.0,3,1.0,2.0,1,999.99,0.07,929.99,50520.44
408,3,20160901.0,1071.0,2,1.0,2.0,2,749.99,0.07,1394.98,75780.41
408,4,20160901.0,1071.0,17,1.0,2.0,2,429.0,0.2,686.4,37287.72
409,1,20160901.0,416.0,15,2.0,7.0,1,529.99,0.07,492.89,26775.6
409,2,20160901.0,416.0,16,2.0,7.0,2,599.99,0.2,959.98,52149.79
409,3,20160901.0,416.0,21,2.0,7.0,1,269.99,0.05,256.49,13933.49
410,1,20160901.0,1151.0,25,2.0,6.0,1,499.99,0.1,449.99,24445.13
410,2,20160901.0,1151.0,9,2.0,6.0,2,2999.99,0.05,5699.98,309643.49
410,3,20160901.0,1151.0,24,2.0,6.0,2,549.99,0.1,989.98,53779.39
411,1,20160902.0,261.0,2,1.0,3.0,1,749.99,0.07,697.49,37890.21
411,2,20160902.0,261.0,26,1.0,3.0,2,599.99,0.05,1139.98,61927.87
