order_id,order_status,order_status_label,order_date,required_date,shipped_date,latency_days,is_late_delivery,delivery_status,is_local_customer,customer_state,store_state
288,4,Completed,2016-06-25,2016-06-28,2016-06-28,3.0,False,On-Time,True,Ny,Ny
289,4,Completed,2016-06-27,2016-06-28,2016-06-30,3.0,True,Late,True,Ny,Ny
290,4,Completed,2016-06-28,2016-06-29,2016-06-30,2.0,True,Late,True,Ny,Ny
291,4,Completed,2016-06-29,2016-06-30,2016-07-01,2.0,True,Late,True,Ny,Ny
292,4,Completed,2016-06-29,2016-06-30,2016-07-02,3.0,True,Late,True,Tx,Tx
293,4,Completed,2016-06-30,2016-07-03,2016-07-02,2.0,False,On-Time,True,Ny,Ny
294,4,Completed,2016-07-01,2016-07-02,2016-07-02,1.0,False,On-Time,True,Ny,Ny
295,4,Completed,2016-07-01,2016-07-04,2016-07-04,3.0,False,On-Time,True,Ny,Ny
296,4,Completed,2016-07-04,2016-07-07,2016-07-06,2.0,False,On-Time,True,Ny,Ny
297,4,Completed,2016-07-04,2016-07-05,2016-07-06,2.0,True,Late,True,Ny,Ny
298,4,Completed,2016-07-04,2016-07-07,2016-07-07,3.0,False,On-Time,True,Tx,Tx
299,4,Completed,2016-07-05,2016-07-06,2016-07-07,2.0,True,Late,True,Ny,Ny
300,4,Completed,2016-07-05,2016-07-08,2016-07-08,3.0,False,On-Time,True,Ny,Ny
301,4,Completed,2016-07-06,2016-07-09,2016-07-08,2.0,False,On-Time,True,Ny,Ny
302,4,Completed,2016-07-06,2016-07-07,2016-07-09,3.0,True,Late,True,Ny,Ny
303,4,Completed,2016-07-07,2016-07-08,2016-07-09,2.0,True,Late,True,Ny,Ny
304,4,Completed,2016-07-07,2016-07-08,2016-07-08,1.0,False,On-Time,True,Ny,Ny
305,4,Completed,2016-07-07,2016-07-08,2016-07-08,1.0,False,On-Time,True,Ny,Ny
306,4,Completed,2016-07-09,2016-07-10,2016-07-12,3.0,True,Late,True,Ny,Ny
307,4,Completed,2016-07-09,2016-07-11,2016-07-11,2.0,False,On-Time,True,Ny,Ny
308,4,Completed,2016-07-11,2016-07-12,2016-07-14,3.0,True,Late,True,Ny,Ny
309,4,Completed,2016-07-11,2016-07-13,2016-07-13,2.0,False,On-Time,True,Ny,Ny
310,4,Completed,2016-07-12,2016-07-13,2016-07-13,1.0,False,On-Time,True,Ca,Ca
311,4,Completed,2016-07-12,2016-07-14,2016-07-13,1.0,False,On-Time,True,Ny,Ny
312,4,Completed,2016-07-13,2016-07-15,2016-07-16,3.0,True,Late,True,Ny,Ny
313,4,Completed,2016-07-14,2016-07-15,2016-07-15,1.0,False,On-Time,True,Tx,Tx
314,4,Completed,2016-07-15,2016-07-17,2016-07-17,2.0,False,On-Time,True,Ny,Ny
315,4,Completed,2016-07-16,2016-07-19,2016-07-17,1.0,False,On-Time,True,Ny,Ny
316,4,Completed,2016-07-17,2016-07-20,2016-07-19,2.0,False,On-Time,True,Ny,Ny
317,4,Completed,2016-07-17,2016-07-20,2016-07-19,2.0,False,On-Time,True,Ny,Ny
318,4,Completed,2016-07-17,2016-07-19,2016-07-20,3.0,True,Late,True,Ny,Ny
319,4,Completed,2016-07-18,2016-07-21,2016-07-21,3.0,False,On-Time,True,Ny,Ny
320,4,Completed,2016-07-19,2016-07-20,2016-07-21,2.0,True,Late,True,Ca,Ca
321,4,Completed,2016-07-19,2016-07-22,2016-07-21,2.0,False,On-Time,True,Ny,Ny
322,4,Completed,2016-07-19,2016-07-22,2016-07-20,1.0,False,On-Time,True,Ny,Ny
323,4,Completed,2016-07-19,2016-07-22,2016-07-21,2.0,False,On-Time,True,Ny,Ny
324,4,Completed,2016-07-20,2016-07-22,2016-07-23,3.0,True,Late,True,Ny,Ny
325,4,Completed,2016-07-20,2016-07-21,2016-07-21,1.0,False,On-Time,True,Ny,Ny
326,4,Completed,2016-07-20,2016-07-21,2016-07-22,2.0,True,Late,True,Tx,Tx
327,4,Completed,2016-07-21,2016-07-24,2016-07-22,1.0,False,On-Time,True,Ny,Ny
328,4,Completed,2016-07-23,2016-07-26,2016-07-25,2.0,False,On-Time,True,Ny,Ny
329,4,Completed,2016-07-24,2016-07-27,2016-07-26,2.0,False,On-Time,True,Ny,Ny
330,4,Completed,2016-07-24,2016-07-27,2016-07-27,3.0,False,On-Time,True,Ny,Ny
331,4,Completed,2016-07-24,2016-07-26,2016-07-25,1.0,False,On-Time,True,Ny,Ny
332,4,Completed,2016-07-24,2016-07-26,2016-07-26,2.0,False,On-Time,True,Ny,Ny
333,4,Completed,2016-07-25,2016-07-27,2016-07-26,1.0,False,On-Time,True,Ny,Ny
334,4,Completed,2016-07-25,2016-07-28,2016-07-27,2.0,False,On-Time,True,Ny,Ny
335,4,Completed,2016-07-25,2016-07-27,2016-07-26,1.0,False,On-Time,True,Ny,Ny
336,4,Completed,2016-07-26,2016-07-29,2016-07-27,1.0,False,On-Time,True,Ny,Ny
337,4,Completed,2016-07-26,2016-07-27,2016-07-28,2.0,True,Late,True,Ny,Ny
338,4,Completed,2016-07-28,2016-07-29,2016-07-30,2.0,True,Late,True,Ca,Ca
339,4,Completed,2016-07-28,2016-07-31,2016-07-29,1.0,False,On-Time,True,Ny,Ny
340,4,Completed,2016-07-29,2016-07-30,2016-07-31,2.0,True,Late,True,Ny,Ny
341,4,Completed,2016-07-31,2016-08-03,2016-08-01,1.0,False,On-Time,True,Ca,Ca
342,4,Completed,2016-07-31,2016-08-01,2016-08-03,3.0,True,Late,True,Ny,Ny
343,4,Completed,2016-07-31,2016-08-02,2016-08-01,1.0,False,On-Time,True,Ny,Ny
344,4,Completed,2016-08-01,2016-08-03,2016-08-02,1.0,False,On-Time,True,Ny,Ny
345,4,Completed,2016-08-01,2016-08-04,2016-08-03,2.0,False,On-Time,True,Ny,Ny
346,4,Completed,2016-08-01,2016-08-03,2016-08-02,1.0,False,On-Time,True,Tx,Tx
347,4,Completed,2016-08-02,2016-08-03,2016-08-05,3.0,True,Late,True,Ny,Ny
348,4,Completed,2016-08-02,2016-08-05,2016-08-04,2.0,False,On-Time,True,Tx,Tx
351,4,Completed,2016-08-03,2016-08-06,2016-08-04,1.0,False,On-Time,True,Ca,Ca
352,4,Completed,2016-08-03,2016-08-04,2016-08-06,3.0,True,Late,True,Ny,Ny
353,4,Completed,2016-08-03,2016-08-06,2016-08-06,3.0,False,On-Time,True,Ny,Ny
354,4,Completed,2016-08-03,2016-08-05,2016-08-06,3.0,True,Late,True,Tx,Tx
355,4,Completed,2016-08-03,2016-08-05,2016-08-05,2.0,False,On-Time,True,Tx,Tx
356,4,Completed,2016-08-04,2016-08-07,2016-08-06,2.0,False,On-Time,True,Ny,Ny
358,4,Completed,2016-08-05,2016-08-07,2016-08-07,2.0,False,On-Time,True,Ny,Ny
359,4,Completed,2016-08-07,2016-08-10,2016-08-10,3.0,False,On-Time,True,Ny,Ny
360,4,Completed,2016-08-07,2016-08-09,2016-08-10,3.0,True,Late,True,Ny,Ny
361,4,Completed,2016-08-08,2016-08-09,2016-08-11,3.0,True,Late,True,Ny,Ny
362,4,Completed,2016-08-09,2016-08-11,2016-08-11,2.0,False,On-Time,True,Ca,Ca
363,4,Completed,2016-08-11,2016-08-12,2016-08-13,2.0,True,Late,True,Tx,Tx
364,4,Completed,2016-08-12,2016-08-14,2016-08-13,1.0,False,On-Time,True,Ny,Ny
365,4,Completed,2016-08-13,2016-08-14,2016-08-15,2.0,True,Late,True,Ny,Ny
366,4,Completed,2016-08-13,2016-08-14,2016-08-14,1.0,False,On-Time,True,Tx,Tx
367,4,Completed,2016-08-14,2016-08-15,2016-08-15,1.0,False,On-Time,True,Ny,Ny
368,4,Completed,2016-08-14,2016-08-15,2016-08-17,3.0,True,Late,True,Ny,Ny
369,4,Completed,2016-08-15,2016-08-18,2016-08-18,3.0,False,On-Time,True,Ca,Ca
370,4,Completed,2016-08-15,2016-08-18,2016-08-18,3.0,False,On-Time,True,Ny,Ny
371,4,Completed,2016-08-15,2016-08-16,2016-08-18,3.0,True,Late,True,Ny,Ny
372,4,Completed,2016-08-16,2016-08-18,2016-08-18,2.0,False,On-Time,True,Ny,Ny
373,4,Completed,2016-08-16,2016-08-19,2016-08-17,1.0,False,On-Time,True,Ny,Ny
374,4,Completed,2016-08-17,2016-08-19,2016-08-18,1.0,False,On-Time,True,Ca,Ca
375,4,Completed,2016-08-17,2016-08-20,2016-08-20,3.0,False,On-Time,True,Ny,Ny
376,4,Completed,2016-08-17,2016-08-19,2016-08-18,1.0,False,On-Time,True,Ny,Ny
377,4,Completed,2016-08-17,2016-08-19,2016-08-20,3.0,True,Late,True,Ny,Ny
378,4,Completed,2016-08-17,2016-08-20,2016-08-20,3.0,False,On-Time,True,Tx,Tx
379,4,Completed,2016-08-18,2016-08-21,2016-08-21,3.0,False,On-Time,True,Ny,Ny
380,4,Completed,2016-08-19,2016-08-20,2016-08-21,2.0,True,Late,True,Ny,Ny
381,4,Completed,2016-08-19,2016-08-21,2016-08-21,2.0,False,On-Time,True,Ny,Ny
382,4,Completed,2016-08-20,2016-08-23,2016-08-23,3.0,False,On-Time,True,Ny,Ny
383,4,Completed,2016-08-20,2016-08-23,2016-08-22,2.0,False,On-Time,True,Ny,Ny
384,4,Completed,2016-08-20,2016-08-22,2016-08-23,3.0,True,Late,True,Ny,Ny
385,4,Completed,2016-08-20,2016-08-23,2016-08-22,2.0,False,On-Time,True,Ny,Ny
386,4,Completed,2016-08-20,2016-08-23,2016-08-23,3.0,False,On-Time,True,Ny,Ny
387,4,Completed,2016-08-20,2016-08-21,2016-08-21,1.0,False,On-Time,True,Tx,Tx
388,4,Completed,2016-08-21,2016-08-24,2016-08-23,2.0,False,On-Time,True,Tx,Tx
389,4,Completed,2016-08-22,2016-08-24,2016-08-25,3.0,True,Late,True,Ca,Ca
390,4,Completed,2016-08-22,2016-08-24,2016-08-25,3.0,True,Late,True,Tx,Tx
392,4,Completed,2016-08-23,2016-08-26,2016-08-24,1.0,False,On-Time,True,Ca,Ca
393,4,Completed,2016-08-25,2016-08-26,2016-08-27,2.0,True,Late,True,Ny,Ny
394,4,Completed,2016-08-26,2016-08-28,2016-08-29,3.0,True,Late,True,Ca,Ca
395,4,Completed,2016-08-26,2016-08-27,2016-08-29,3.0,True,Late,True,Ny,Ny
396,4,Completed,2016-08-27,2016-08-30,2016-08-29,2.0,False,On-Time,True,Ny,Ny
397,4,Completed,2016-08-28,2016-08-31,2016-08-29,1.0,False,On-Time,True,Ny,Ny
398,4,Completed,2016-08-29,2016-08-30,2016-09-01,3.0,True,Late,True,Ca,Ca
399,4,Completed,2016-08-29,2016-09-01,2016-09-01,3.0,False,On-Time,True,Ny,Ny
400,4,Completed,2016-08-29,2016-08-30,2016-08-31,2.0,True,Late,True,Ny,Ny
401,4,Completed,2016-08-30,2016-09-02,2016-09-01,2.0,False,On-Time,True,Ny,Ny
402,4,Completed,2016-08-30,2016-09-01,2016-08-31,1.0,False,On-Time,True,Ny,Ny
403,4,Completed,2016-08-31,2016-09-01,2016-09-02,2.0,True,Late,True,Ca,Ca
404,4,Completed,2016-08-31,2016-09-03,2016-09-01,1.0,False,On-Time,True,Ny,Ny
405,4,Completed,2016-08-31,2016-09-01,2016-09-01,1.0,False,On-Time,True,Ny,Ny
406,4,Completed,2016-08-31,2016-09-02,2016-09-01,1.0,False,On-Time,True,Ny,Ny
408,4,Completed,2016-09-01,2016-09-02,2016-09-02,1.0,False,On-Time,True,Ca,Ca
409,4,Completed,2016-09-01,2016-09-04,2016-09-04,3.0,False,On-Time,True,Ny,Ny
410,4,Completed,2016-09-01,2016-09-03,2016-09-02,1.0,False,On-Time,True,Ny,Ny
411,4,Completed,2016-09-02,2016-09-04,2016-09-04,2.0,False,On-Time,True,Ca,Ca
412,4,Completed,2016-09-02,2016-09-04,2016-09-04,2.0,False,On-Time,True,Ca,Ca
413,4,Completed,2016-09-02,2016-09-05,2016-09-03,1.0,False,On-Time,True,Ny,Ny
414,4,Completed,2016-09-03,2016-09-06,2016-09-06,3.0,False,On-Time,True,Ny,Ny
415,4,Completed,2016-09-03,2016-09-06,2016-09-06,3.0,False,On-Time,True,Ny,Ny
416,4,Completed,2016-09-03,2016-09-04,2016-09-06,3.0,True,Late,True,Ny,Ny
417,4,Completed,2016-09-04,2016-09-05,2016-09-06,2.0,True,Late,True,Ca,Ca
418,4,Completed,2016-09-04,2016-09-05,2016-09-05,1.0,False,On-Time,True,Ny,Ny
419,4,Completed,2016-09-04,2016-09-07,2016-09-06,2.0,False,On-Time,True,Tx,Tx
420,4,Completed,2016-09-05,2016-09-06,2016-09-07,2.0,True,Late,True,Ca,Ca
421,4,Completed,2016-09-05,2016-09-06,2016-09-08,3.0,True,Late,True,Ca,Ca
422,4,Completed,2016-09-06,2016-09-07,2016-09-09,3.0,True,Late,True,Ny,Ny
423,4,Completed,2016-09-06,2016-09-09,2016-09-09,3.0,False,On-Time,True,Ny,Ny
424,4,Completed,2016-09-08,2016-09-11,2016-09-11,3.0,False,On-Time,True,Ca,Ca
425,4,Completed,2016-09-08,2016-09-11,2016-09-11,3.0,False,On-Time,True,Ny,Ny
426,4,Completed,2016-09-08,2016-09-10,2016-09-10,2.0,False,On-Time,True,Ny,Ny
427,4,Completed,2016-09-09,2016-09-10,2016-09-11,2.0,True,Late,True,Ca,Ca
428,4,Completed,2016-09-09,2016-09-12,2016-09-10,1.0,False,On-Time,True,Ny,Ny
429,4,Completed,2016-09-10,2016-09-12,2016-09-12,2.0,False,On-Time,True,Tx,Tx
430,4,Completed,2016-09-11,2016-09-13,2016-09-12,1.0,False,On-Time,True,Ny,Ny
431,4,Completed,2016-09-11,2016-09-12,2016-09-12,1.0,False,On-Time,True,Ny,Ny
432,4,Completed,2016-09-12,2016-09-15,2016-09-14,2.0,False,On-Time,True,Ca,Ca
433,4,Completed,2016-09-12,2016-09-15,2016-09-13,1.0,False,On-Time,True,Ny,Ny
434,4,Completed,2016-09-13,2016-09-15,2016-09-14,1.0,False,On-Time,True,Ny,Ny
435,4,Completed,2016-09-14,2016-09-15,2016-09-16,2.0,True,Late,True,Tx,Tx
436,4,Completed,2016-09-16,2016-09-19,2016-09-19,3.0,False,On-Time,True,Ny,Ny
437,4,Completed,2016-09-16,2016-09-18,2016-09-18,2.0,False,On-Time,True,Ny,Ny
438,4,Completed,2016-09-16,2016-09-19,2016-09-18,2.0,False,On-Time,True,Tx,Tx
439,4,Completed,2016-09-17,2016-09-20,2016-09-18,1.0,False,On-Time,True,Ny,Ny
440,4,Completed,2016-09-17,2016-09-18,2016-09-19,2.0,True,Late,True,Ny,Ny
441,4,Completed,2016-09-18,2016-09-19,2016-09-19,1.0,False,On-Time,True,Ca,Ca
442,4,Completed,2016-09-18,2016-09-21,2016-09-21,3.0,False,On-Time,True,Ny,Ny
443,4,Completed,2016-09-18,2016-09-19,2016-09-20,2.0,True,Late,True,Ny,Ny
444,4,Completed,2016-09-19,2016-09-20,2016-09-21,2.0,True,Late,True,Ca,Ca
445,4,Completed,2016-09-19,2016-09-22,2016-09-22,3.0,False,On-Time,True,Ny,Ny
446,4,Completed,2016-09-19,2016-09-21,2016-09-20,1.0,False,On-Time,True,Ny,Ny
447,4,Completed,2016-09-20,2016-09-23,2016-09-22,2.0,False,On-Time,True,Tx,Tx
448,4,Completed,2016-09-21,2016-09-22,2016-09-24,3.0,True,Late,True,Ny,Ny
449,4,Completed,2016-09-21,2016-09-24,2016-09-22,1.0,False,On-Time,True,Ny,Ny
450,4,Completed,2016-09-21,2016-09-24,2016-09-23,2.0,False,On-Time,True,Ny,Ny
451,4,Completed,2016-09-21,2016-09-23,2016-09-22,1.0,False,On-Time,True,Ny,Ny
452,4,Completed,2016-09-22,2016-09-23,2016-09-24,2.0,True,Late,True,Ny,Ny
453,4,Completed,2016-09-22,2016-09-24,2016-09-25,3.0,True,Late,True,Ny,Ny
454,4,Completed,2016-09-23,2016-09-25,2016-09-26,3.0,True,Late,True,Ny,Ny
455,4,Completed,2016-09-23,2016-09-24,2016-09-24,1.0,False,On-Time,True,Ny,Ny
456,4,Completed,2016-09-23,2016-09-26,2016-09-25,2.0,False,On-Time,True,Tx,Tx
457,4,Completed,2016-09-24,2016-09-27,2016-09-27,3.0,False,On-Time,True,Ca,Ca
458,4,Completed,2016-09-25,2016-09-28,2016-09-26,1.0,False,On-Time,True,Ny,Ny
459,4,Completed,2016-09-25,2016-09-28,2016-09-26,1.0,False,On-Time,True,Ny,Ny
460,4,Completed,2016-09-25,2016-09-27,2016-09-26,1.0,False,On-Time,True,Tx,Tx
461,4,Completed,2016-09-26,2016-09-27,2016-09-27,1.0,False,On-Time,True,Ny,Ny
462,4,Completed,2016-09-27,2016-09-28,2016-09-29,2.0,True,Late,True,Ny,Ny
463,4,Completed,2016-09-27,2016-09-28,2016-09-28,1.0,False,On-Time,True,Tx,Tx
464,4,Completed,2016-09-28,2016-09-30,2016-09-29,1.0,False,On-Time,True,Ny,Ny
465,4,Completed,2016-09-28,2016-10-01,2016-10-01,3.0,False,On-Time,True,Ny,Ny
466,4,Completed,2016-09-28,2016-09-29,2016-10-01,3.0,True,Late,True,Ny,Ny
467,4,Completed,2016-09-28,2016-09-30,2016-09-30,2.0,False,On-Time,True,Tx,Tx
468,4,Completed,2016-09-29,2016-10-02,2016-09-30,1.0,False,On-Time,True,Ca,Ca
469,4,Completed,2016-09-29,2016-10-02,2016-10-02,3.0,False,On-Time,True,Ny,Ny
470,4,Completed,2016-09-30,2016-10-02,2016-10-02,2.0,False,On-Time,True,Ca,Ca
471,4,Completed,2016-09-30,2016-10-02,2016-10-01,1.0,False,On-Time,True,Ca,Ca
472,4,Completed,2016-09-30,2016-10-01,2016-10-01,1.0,False,On-Time,True,Ny,Ny
473,4,Completed,2016-09-30,2016-10-02,2016-10-03,3.0,True,Late,True,Ny,Ny
474,4,Completed,2016-10-01,2016-10-04,2016-10-04,3.0,False,On-Time,True,Ca,Ca
475,4,Completed,2016-10-01,2016-10-04,2016-10-03,2.0,False,On-Time,True,Ny,Ny
476,4,Completed,2016-10-01,2016-10-04,2016-10-02,1.0,False,On-Time,True,Ny,Ny
477,4,Completed,2016-10-02,2016-10-05,2016-10-04,2.0,False,On-Time,True,Ca,Ca
478,4,Completed,2016-10-02,2016-10-05,2016-10-03,1.0,False,On-Time,True,Ny,Ny
479,4,Completed,2016-10-03,2016-10-04,2016-10-04,1.0,False,On-Time,True,Ny,Ny
480,4,Completed,2016-10-04,2016-10-07,2016-10-05,1.0,False,On-Time,True,Ca,Ca
481,4,Completed,2016-10-04,2016-10-07,2016-10-06,2.0,False,On-Time,True,Tx,Tx
482,4,Completed,2016-10-05,2016-10-06,2016-10-06,1.0,False,On-Time,True,Ny,Ny
483,4,Completed,2016-10-06,2016-10-07,2016-10-09,3.0,True,Late,True,Ca,Ca
484,4,Completed,2016-10-06,2016-10-09,2016-10-07,1.0,False,On-Time,True,Ny,Ny
485,4,Completed,2016-10-06,2016-10-08,2016-10-07,1.0,False,On-Time,True,Ny,Ny
486,4,Completed,2016-10-06,2016-10-08,2016-10-09,3.0,True,Late,True,Ny,Ny
487,4,Completed,2016-10-06,2016-10-09,2016-10-09,3.0,False,On-Time,True,Ny,Ny
488,4,Completed,2016-10-06,2016-10-09,2016-10-08,2.0,False,On-Time,True,Ny,Ny
489,4,Completed,2016-10-06,2016-10-08,2016-10-08,2.0,False,On-Time,True,Tx,Tx
490,4,Completed,2016-10-07,2016-10-10,2016-10-09,2.0,False,On-Time,True,Ny,Ny
491,4,Completed,2016-10-08,2016-10-10,2016-10-11,3.0,True,Late,True,Ca,Ca
492,4,Completed,2016-10-09,2016-10-10,2016-10-12,3.0,True,Late,True,Ca,Ca
493,4,Completed,2016-10-09,2016-10-12,2016-10-11,2.0,False,On-Time,True,Ca,Ca
494,4,Completed,2016-10-09,2016-10-10,2016-10-11,2.0,True,Late,True,Ny,Ny
495,4,Completed,2016-10-10,2016-10-12,2016-10-13,3.0,True,Late,True,Ca,Ca
496,4,Completed,2016-10-10,2016-10-12,2016-10-11,1.0,False,On-Time,True,Ny,Ny
497,4,Completed,2016-10-10,2016-10-11,2016-10-11,1.0,False,On-Time,True,Ny,Ny
498,4,Completed,2016-10-10,2016-10-12,2016-10-11,1.0,False,On-Time,True,Ny,Ny
499,4,Completed,2016-10-11,2016-10-14,2016-10-13,2.0,False,On-Time,True,Ca,Ca
500,4,Completed,2016-10-11,2016-10-12,2016-10-13,2.0,True,Late,True,Ny,Ny
501,4,Completed,2016-10-11,2016-10-12,2016-10-13,2.0,True,Late,True,Ny,Ny
502,4,Completed,2016-10-12,2016-10-13,2016-10-13,1.0,False,On-Time,True,Tx,Tx
503,4,Completed,2016-10-13,2016-10-16,2016-10-14,1.0,False,On-Time,True,Ny,Ny
504,4,Completed,2016-10-14,2016-10-15,2016-10-15,1.0,False,On-Time,True,Ca,Ca
505,4,Completed,2016-10-14,2016-10-16,2016-10-17,3.0,True,Late,True,Ny,Ny
506,4,Completed,2016-10-14,2016-10-16,2016-10-16,2.0,False,On-Time,True,Ny,Ny
507,4,Completed,2016-10-15,2016-10-17,2016-10-17,2.0,False,On-Time,True,Ca,Ca
508,4,Completed,2016-10-15,2016-10-18,2016-10-18,3.0,False,On-Time,True,Ny,Ny
509,4,Completed,2016-10-16,2016-10-17,2016-10-17,1.0,False,On-Time,True,Ny,Ny
510,4,Completed,2016-10-17,2016-10-18,2016-10-18,1.0,False,On-Time,True,Ny,Ny
511,4,Completed,2016-10-18,2016-10-20,2016-10-19,1.0,False,On-Time,True,Ny,Ny
512,4,Completed,2016-10-19,2016-10-22,2016-10-20,1.0,False,On-Time,True,Ny,Ny
513,4,Completed,2016-10-19,2016-10-21,2016-10-21,2.0,False,On-Time,True,Ny,Ny
514,4,Completed,2016-10-19,2016-10-21,2016-10-20,1.0,False,On-Time,True,Ny,Ny
515,4,Completed,2016-10-19,2016-10-20,2016-10-22,3.0,True,Late,True,Ny,Ny
516,4,Completed,2016-10-21,2016-10-23,2016-10-24,3.0,True,Late,True,Ny,Ny
517,4,Completed,2016-10-21,2016-10-22,2016-10-24,3.0,True,Late,True,Ny,Ny
518,4,Completed,2016-10-22,2016-10-24,2016-10-25,3.0,True,Late,True,Ca,Ca
519,4,Completed,2016-10-22,2016-10-23,2016-10-24,2.0,True,Late,True,Ny,Ny
520,4,Completed,2016-10-23,2016-10-26,2016-10-24,1.0,False,On-Time,True,Ny,Ny
521,4,Completed,2016-10-23,2016-10-25,2016-10-25,2.0,False,On-Time,True,Ny,Ny
522,4,Completed,2016-10-23,2016-10-24,2016-10-24,1.0,False,On-Time,True,Ny,Ny
523,4,Completed,2016-10-24,2016-10-26,2016-10-27,3.0,True,Late,True,Ny,Ny
524,4,Completed,2016-10-25,2016-10-26,2016-10-27,2.0,True,Late,True,Ca,Ca
525,4,Completed,2016-10-26,2016-10-28,2016-10-29,3.0,True,Late,True,Ca,Ca
526,4,Completed,2016-10-26,2016-10-28,2016-10-28,2.0,False,On-Time,True,Ny,Ny
527,4,Completed,2016-10-27,2016-10-29,2016-10-28,1.0,False,On-Time,True,Ca,Ca
528,4,Completed,2016-10-28,2016-10-31,2016-10-31,3.0,False,On-Time,True,Ny,Ny
529,4,Completed,2016-10-28,2016-10-30,2016-10-31,3.0,True,Late,True,Ny,Ny
530,4,Completed,2016-10-28,2016-10-31,2016-10-31,3.0,False,On-Time,True,Ny,Ny
531,4,Completed,2016-10-28,2016-10-29,2016-10-30,2.0,True,Late,True,Tx,Tx
532,4,Completed,2016-10-29,2016-10-31,2016-10-30,1.0,False,On-Time,True,Ny,Ny
533,4,Completed,2016-10-29,2016-11-01,2016-11-01,3.0,False,On-Time,True,Ny,Ny
534,4,Completed,2016-10-29,2016-10-30,2016-10-31,2.0,True,Late,True,Ny,Ny
535,4,Completed,2016-10-29,2016-10-31,2016-11-01,3.0,True,Late,True,Tx,Tx
536,4,Completed,2016-10-31,2016-11-02,2016-11-01,1.0,False,On-Time,True,Ca,Ca
537,4,Completed,2016-10-31,2016-11-01,2016-11-03,3.0,True,Late,True,Ca,Ca
538,4,Completed,2016-11-02,2016-11-05,2016-11-05,3.0,False,On-Time,True,Ny,Ny
539,4,Completed,2016-11-02,2016-11-04,2016-11-03,1.0,False,On-Time,True,Ny,Ny
540,4,Completed,2016-11-03,2016-11-05,2016-11-06,3.0,True,Late,True,Ca,Ca
541,4,Completed,2016-11-04,2016-11-07,2016-11-07,3.0,False,On-Time,True,Ca,Ca
542,4,Completed,2016-11-04,2016-11-06,2016-11-05,1.0,False,On-Time,True,Ny,Ny
543,4,Completed,2016-11-06,2016-11-09,2016-11-08,2.0,False,On-Time,True,Ny,Ny
544,4,Completed,2016-11-06,2016-11-07,2016-11-08,2.0,True,Late,True,Ny,Ny
545,4,Completed,2016-11-08,2016-11-10,2016-11-09,1.0,False,On-Time,True,Tx,Tx
546,4,Completed,2016-11-09,2016-11-12,2016-11-10,1.0,False,On-Time,True,Ny,Ny
547,4,Completed,2016-11-09,2016-11-11,2016-11-10,1.0,False,On-Time,True,Tx,Tx
548,4,Completed,2016-11-11,2016-11-13,2016-11-13,2.0,False,On-Time,True,Ny,Ny
550,4,Completed,2016-11-12,2016-11-14,2016-11-15,3.0,True,Late,True,Ny,Ny
551,4,Completed,2016-11-12,2016-11-13,2016-11-13,1.0,False,On-Time,True,Ny,Ny
552,4,Completed,2016-11-12,2016-11-15,2016-11-13,1.0,False,On-Time,True,Ny,Ny
553,4,Completed,2016-11-12,2016-11-13,2016-11-15,3.0,True,Late,True,Tx,Tx
554,4,Completed,2016-11-13,2016-11-14,2016-11-16,3.0,True,Late,True,Ca,Ca
555,4,Completed,2016-11-13,2016-11-14,2016-11-16,3.0,True,Late,True,Ny,Ny
556,4,Completed,2016-11-13,2016-11-14,2016-11-15,2.0,True,Late,True,Tx,Tx
557,4,Completed,2016-11-14,2016-11-17,2016-11-15,1.0,False,On-Time,True,Ny,Ny
558,4,Completed,2016-11-15,2016-11-16,2016-11-17,2.0,True,Late,True,Ny,Ny
559,4,Completed,2016-11-16,2016-11-17,2016-11-17,1.0,False,On-Time,True,Ca,Ca
560,4,Completed,2016-11-18,2016-11-19,2016-11-21,3.0,True,Late,True,Ny,Ny
561,4,Completed,2016-11-19,2016-11-22,2016-11-22,3.0,False,On-Time,True,Ny,Ny
562,4,Completed,2016-11-19,2016-11-20,2016-11-22,3.0,True,Late,True,Ny,Ny
563,4,Completed,2016-11-20,2016-11-22,2016-11-21,1.0,False,On-Time,True,Ny,Ny
564,4,Completed,2016-11-20,2016-11-23,2016-11-22,2.0,False,On-Time,True,Ny,Ny
565,4,Completed,2016-11-21,2016-11-22,2016-11-22,1.0,False,On-Time,True,Ny,Ny
566,4,Completed,2016-11-22,2016-11-25,2016-11-23,1.0,False,On-Time,True,Ca,Ca
567,4,Completed,2016-11-22,2016-11-23,2016-11-23,1.0,False,On-Time,True,Ca,Ca
568,4,Completed,2016-11-23,2016-11-25,2016-11-24,1.0,False,On-Time,True,Ca,Ca
569,4,Completed,2016-11-23,2016-11-24,2016-11-25,2.0,True,Late,True,Ny,Ny
570,4,Completed,2016-11-23,2016-11-24,2016-11-25,2.0,True,Late,True,Ny,Ny
571,4,Completed,2016-11-24,2016-11-25,2016-11-27,3.0,True,Late,True,Ca,Ca
572,4,Completed,2016-11-24,2016-11-26,2016-11-26,2.0,False,On-Time,True,Ny,Ny
573,4,Completed,2016-11-24,2016-11-26,2016-11-27,3.0,True,Late,True,Ny,Ny
574,4,Completed,2016-11-26,2016-11-27,2016-11-29,3.0,True,Late,True,Ny,Ny
575,4,Completed,2016-11-27,2016-11-28,2016-11-30,3.0,True,Late,True,Ca,Ca
