order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extraction_timestamp,data_source,latency_days,is_late_delivery,delivery_status,customer_state,store_state,is_local_customer,order_status_label
376,825,4,2016-08-17,2016-08-19,2016-08-18,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
377,1355,4,2016-08-17,2016-08-19,2016-08-20,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
378,475,4,2016-08-17,2016-08-20,2016-08-20,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Tx,Tx,True,Completed
379,954,4,2016-08-18,2016-08-21,2016-08-21,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
380,1156,4,2016-08-19,2016-08-20,2016-08-21,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
381,1297,4,2016-08-19,2016-08-21,2016-08-21,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
382,199,4,2016-08-20,2016-08-23,2016-08-23,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
383,331,4,2016-08-20,2016-08-23,2016-08-22,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
384,410,4,2016-08-20,2016-08-22,2016-08-23,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
385,1274,4,2016-08-20,2016-08-23,2016-08-22,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
386,1362,4,2016-08-20,2016-08-23,2016-08-23,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
387,451,4,2016-08-20,2016-08-21,2016-08-21,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Tx,Tx,True,Completed
388,1080,4,2016-08-21,2016-08-24,2016-08-23,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
389,53,4,2016-08-22,2016-08-24,2016-08-25,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
390,576,4,2016-08-22,2016-08-24,2016-08-25,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Tx,Tx,True,Completed
392,176,4,2016-08-23,2016-08-26,2016-08-24,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
393,368,4,2016-08-25,2016-08-26,2016-08-27,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
394,522,4,2016-08-26,2016-08-28,2016-08-29,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
395,144,4,2016-08-26,2016-08-27,2016-08-29,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
396,542,4,2016-08-27,2016-08-30,2016-08-29,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
397,1437,4,2016-08-28,2016-08-31,2016-08-29,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
398,447,4,2016-08-29,2016-08-30,2016-09-01,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
399,1001,4,2016-08-29,2016-09-01,2016-09-01,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
400,1295,4,2016-08-29,2016-08-30,2016-08-31,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
401,103,4,2016-08-30,2016-09-02,2016-09-01,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
402,1335,4,2016-08-30,2016-09-01,2016-08-31,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
403,578,4,2016-08-31,2016-09-01,2016-09-02,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ca,Ca,True,Completed
404,396,4,2016-08-31,2016-09-03,2016-09-01,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
405,603,4,2016-08-31,2016-09-01,2016-09-01,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
406,1380,4,2016-08-31,2016-09-02,2016-09-01,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
408,1071,4,2016-09-01,2016-09-02,2016-09-02,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
409,416,4,2016-09-01,2016-09-04,2016-09-04,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
410,1151,4,2016-09-01,2016-09-03,2016-09-02,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
411,261,4,2016-09-02,2016-09-04,2016-09-04,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ca,Ca,True,Completed
412,1202,4,2016-09-02,2016-09-04,2016-09-04,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ca,Ca,True,Completed
413,717,4,2016-09-02,2016-09-05,2016-09-03,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
414,917,4,2016-09-03,2016-09-06,2016-09-06,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
415,1265,4,2016-09-03,2016-09-06,2016-09-06,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
416,1377,4,2016-09-03,2016-09-04,2016-09-06,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
417,359,4,2016-09-04,2016-09-05,2016-09-06,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ca,Ca,True,Completed
418,88,4,2016-09-04,2016-09-05,2016-09-05,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
419,14,4,2016-09-04,2016-09-07,2016-09-06,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
420,72,4,2016-09-05,2016-09-06,2016-09-07,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ca,Ca,True,Completed
421,240,4,2016-09-05,2016-09-06,2016-09-08,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
422,398,4,2016-09-06,2016-09-07,2016-09-09,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
423,1397,4,2016-09-06,2016-09-09,2016-09-09,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
424,67,4,2016-09-08,2016-09-11,2016-09-11,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ca,Ca,True,Completed
425,843,4,2016-09-08,2016-09-11,2016-09-11,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
426,944,4,2016-09-08,2016-09-10,2016-09-10,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
427,434,4,2016-09-09,2016-09-10,2016-09-11,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ca,Ca,True,Completed
428,1039,4,2016-09-09,2016-09-12,2016-09-10,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
429,153,4,2016-09-10,2016-09-12,2016-09-12,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
430,272,4,2016-09-11,2016-09-13,2016-09-12,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
431,1217,4,2016-09-11,2016-09-12,2016-09-12,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
432,169,4,2016-09-12,2016-09-15,2016-09-14,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ca,Ca,True,Completed
433,1062,4,2016-09-12,2016-09-15,2016-09-13,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
434,726,4,2016-09-13,2016-09-15,2016-09-14,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
435,77,4,2016-09-14,2016-09-15,2016-09-16,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Tx,Tx,True,Completed
436,791,4,2016-09-16,2016-09-19,2016-09-19,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
437,1085,4,2016-09-16,2016-09-18,2016-09-18,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
438,314,4,2016-09-16,2016-09-19,2016-09-18,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
439,149,4,2016-09-17,2016-09-20,2016-09-18,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
440,882,4,2016-09-17,2016-09-18,2016-09-19,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
441,704,4,2016-09-18,2016-09-19,2016-09-19,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
442,667,4,2016-09-18,2016-09-21,2016-09-21,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
443,1371,4,2016-09-18,2016-09-19,2016-09-20,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
444,30,4,2016-09-19,2016-09-20,2016-09-21,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ca,Ca,True,Completed
445,362,4,2016-09-19,2016-09-22,2016-09-22,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
446,399,4,2016-09-19,2016-09-21,2016-09-20,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
447,808,4,2016-09-20,2016-09-23,2016-09-22,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
448,101,4,2016-09-21,2016-09-22,2016-09-24,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
449,492,4,2016-09-21,2016-09-24,2016-09-22,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
450,575,4,2016-09-21,2016-09-24,2016-09-23,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
451,1146,4,2016-09-21,2016-09-23,2016-09-22,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
452,997,4,2016-09-22,2016-09-23,2016-09-24,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
453,1028,4,2016-09-22,2016-09-24,2016-09-25,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
454,988,4,2016-09-23,2016-09-25,2016-09-26,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
455,1055,4,2016-09-23,2016-09-24,2016-09-24,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
456,1061,4,2016-09-23,2016-09-26,2016-09-25,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
457,1349,4,2016-09-24,2016-09-27,2016-09-27,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ca,Ca,True,Completed
458,197,4,2016-09-25,2016-09-28,2016-09-26,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
459,874,4,2016-09-25,2016-09-28,2016-09-26,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
460,691,4,2016-09-25,2016-09-27,2016-09-26,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Tx,Tx,True,Completed
461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
462,852,4,2016-09-27,2016-09-28,2016-09-29,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
463,964,4,2016-09-27,2016-09-28,2016-09-28,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Tx,Tx,True,Completed
464,74,4,2016-09-28,2016-09-30,2016-09-29,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
465,1198,4,2016-09-28,2016-10-01,2016-10-01,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
467,555,4,2016-09-28,2016-09-30,2016-09-30,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
468,1261,4,2016-09-29,2016-10-02,2016-09-30,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
469,1089,4,2016-09-29,2016-10-02,2016-10-02,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
470,641,4,2016-09-30,2016-10-02,2016-10-02,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ca,Ca,True,Completed
471,697,4,2016-09-30,2016-10-02,2016-10-01,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
472,468,4,2016-09-30,2016-10-01,2016-10-01,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
473,549,4,2016-09-30,2016-10-02,2016-10-03,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
474,553,4,2016-10-01,2016-10-04,2016-10-04,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ca,Ca,True,Completed
475,241,4,2016-10-01,2016-10-04,2016-10-03,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
476,559,4,2016-10-01,2016-10-04,2016-10-02,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
477,449,4,2016-10-02,2016-10-05,2016-10-04,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ca,Ca,True,Completed
478,304,4,2016-10-02,2016-10-05,2016-10-03,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
480,686,4,2016-10-04,2016-10-07,2016-10-05,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
481,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
482,513,4,2016-10-05,2016-10-06,2016-10-06,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
483,703,4,2016-10-06,2016-10-07,2016-10-09,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
485,465,4,2016-10-06,2016-10-08,2016-10-07,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
486,709,4,2016-10-06,2016-10-08,2016-10-09,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
487,827,4,2016-10-06,2016-10-09,2016-10-09,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
488,921,4,2016-10-06,2016-10-09,2016-10-08,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
489,899,4,2016-10-06,2016-10-08,2016-10-08,3,8,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Tx,Tx,True,Completed
490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
491,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
492,191,4,2016-10-09,2016-10-10,2016-10-12,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
493,796,4,2016-10-09,2016-10-12,2016-10-11,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ca,Ca,True,Completed
494,875,4,2016-10-09,2016-10-10,2016-10-11,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
495,712,4,2016-10-10,2016-10-12,2016-10-13,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ca,Ca,True,Completed
496,193,4,2016-10-10,2016-10-12,2016-10-11,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
497,785,4,2016-10-10,2016-10-11,2016-10-11,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
498,1331,4,2016-10-10,2016-10-12,2016-10-11,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
499,260,4,2016-10-11,2016-10-14,2016-10-13,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ca,Ca,True,Completed
500,148,4,2016-10-11,2016-10-12,2016-10-13,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,True,Late,Ny,Ny,True,Completed
502,401,4,2016-10-12,2016-10-13,2016-10-13,3,9,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Tx,Tx,True,Completed
503,932,4,2016-10-13,2016-10-16,2016-10-14,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
504,1381,4,2016-10-14,2016-10-15,2016-10-15,1,2,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ca,Ca,True,Completed
505,721,4,2016-10-14,2016-10-16,2016-10-17,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
506,831,4,2016-10-14,2016-10-16,2016-10-16,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ca,Ca,True,Completed
508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,False,On-Time,Ny,Ny,True,Completed
509,235,4,2016-10-16,2016-10-17,2016-10-17,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
510,586,4,2016-10-17,2016-10-18,2016-10-18,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
511,377,4,2016-10-18,2016-10-20,2016-10-19,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
512,8,4,2016-10-19,2016-10-22,2016-10-20,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,2.0,False,On-Time,Ny,Ny,True,Completed
514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,1.0,False,On-Time,Ny,Ny,True,Completed
515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,2024-05-01 11:37:28,SQL-Server,2026-04-03T20:36:26,SQLite/DB_Tables,3.0,True,Late,Ny,Ny,True,Completed
